AdjunctTipMedium,0,0.00,2789,426.61
AdjunctTipSmall,0,0.00,2789,505.23
AdjunctTop_01,278,614.74,0,0.00
AdjunctTop_02,278,604.59,0,0.00
AdjunctTop_03,0,0.00,2789,401.44
Adjunct_05,0,0.00,2789,472.73
AdjusterMedium,100,11940.06,0,0.00
AdvancedGlassProduct,195,266.38,0,0.00
AgLiReinforcedGlassProduct,0,0.00,919,1089.53
AileronShortSmall2,0,0.00,1561,1886.89
AirbrakeLarge,0,0.00,883,29772.40
AlFeProduct,0,0.00,4150,123.89
AlLiProduct,0,0.00,2042,741.50
AlarmLight,0,0.00,3150,1423.45
AlarmSound,315,1740.43,0,0.00
AluminiumBrightHCBlack,0,0.00,8409,182.73
AluminiumBrightHCGray,0,0.00,8409,168.28
AluminiumBrightHCGrayD,0,0.00,8409,169.72
AluminiumBrightHCGrayL,0,0.00,8409,209.58
AluminiumBrightHCWhite,840,257.64,0,0.00
AluminiumMattHCBlack,0,0.00,8409,161.95
AluminiumMattHCGray,0,0.00,8409,158.35
AluminiumMattHCGrayD,0,0.00,8409,198.87
AluminiumMattHCGrayL,840,238.87,0,0.00
AluminiumMattHCWhite,0,0.00,8409,175.05
AluminiumOre,0,0.00,6583,22.27
AluminiumPure,802,45.09,8028,45.09
AluminiumScrap,1051,56.46,0,0.00
AluminiumTileHCBlack,0,0.00,8409,181.55
AluminiumTileHCGray,0,0.00,8409,212.88
AluminiumTileHCGrayD,0,0.00,8409,176.77
AluminiumTileHCGrayL,0,0.00,8409,166.65
AluminiumTileHCWhite,840,243.42,0,0.00
AmmoCannonExtraSmallKineticAdvancedAgile,0,0.00,2025,185.78
AmmoCannonExtraSmallThermicAdvancedDefense,202,211.65,0,0.00
AmmoCannonExtraSmallThermicUncommon,275,124.12,0,0.00
AmmoCannonLargeThermicAdvancedPrecision,119,1206.79,0,0.00
AmmoCannonMediumKineticAdvancedAgile,0,0.00,1816,534.85
AmmoCannonMediumKineticAdvancedDefense,181,550.61,0,0.00
AmmoCannonMediumKineticAdvancedHeavy,181,534.59,0,0.00
AmmoCannonMediumKineticUncommon,0,0.00,2600,261.13
AmmoCannonMediumThermicAdvancedAgile,181,645.08,0,0.00
AmmoCannonMediumThermicAdvancedHeavy,0,0.00,1816,456.26
AmmoCannonMediumThermicUncommon,0,0.00,2600,236.58
AmmoCannonSmallKineticAdvancedPrecision,195,254.72,0,0.00
AmmoCannonSmallKineticUncommon,270,159.30,0,0.00
AmmoCannonSmallThermicAdvancedDefense,0,0.00,1950,213.80
AmmoCannonSmallThermicAdvancedHeavy,0,0.00,1950,233.06
AmmoCannonSmallThermicAdvancedPrecision,195,255.10,0,0.00
AmmoContainerSmall,203,10870.74,0,0.00
