AdjunctTipMedium,154,466.80,0,0.00
AdjunctTipSmall,0,0.00,1545,516.34
AdjunctTop_01,0,0.00,1545,439.15
AdjunctTop_02,0,0.00,1545,412.09
AdjunctTop_03,154,539.91,0,0.00
Adjunct_05,0,0.00,1545,406.55
AdjusterMedium,83,10315.83,0,0.00
AdjusterSmall,0,0.00,864,1701.07
AdjusterXtraSmall,174,1340.23,0,0.00
AdvancedGlassProduct,0,0.00,1085,214.99
AgLiReinforcedGlassProduct,0,0.00,509,1042.86
AileronMedium2,0,0.00,532,17004.10
AileronShortLarge2,0,0.00,489,37189.25
AileronShortMedium2,0,0.00,556,10684.19
AirbrakeLarge,48,44153.54,0,0.00
AirbrakeMedium,0,0.00,556,9391.07
AlFeProduct,0,0.00,2299,92.60
AlLiProduct,0,0.00,848,965.81
AlarmLight,174,1716.65,0,0.00
AlarmSound,174,1304.38,0,0.00
AluminiumBrightHCBlack,465,213.97,0,0.00
AluminiumBrightHCGray,465,224.06,0,0.00
AluminiumBrightHCGrayD,465,223.55,0,0.00
AluminiumBrightHCGrayL,0,0.00,4658,205.56
AluminiumBrightHCWhite,0,0.00,4658,215.88
AluminiumMattHCBlack,465,203.48,0,0.00
AluminiumMattHCGray,465,237.64,0,0.00
AluminiumMattHCGrayD,465,238.27,0,0.00
AluminiumMattHCGrayL,465,210.35,0,0.00
AluminiumMattHCWhite,0,0.00,4658,179.74
AluminiumOre,0,0.00,3647,22.47
AluminiumPure,444,39.82,4447,39.82
AluminiumScrap,582,50.05,0,0.00
AluminiumTileHCBlack,465,226.43,0,0.00
AluminiumTileHCGray,465,207.81,0,0.00
AluminiumTileHCGrayD,0,0.00,4658,222.12
AluminiumTileHCGrayL,0,0.00,4658,159.85
AluminiumTileHCWhite,0,0.00,4658,205.87
AmmoCannonExtraSmallKineticAdvancedAgile,112,219.63,0,0.00
AmmoCannonExtraSmallKineticAdvancedDefense,0,0.00,1122,152.49
AmmoCannonExtraSmallThermicAdvancedAgile,112,217.99,0,0.00
AmmoCannonExtraSmallThermicAdvancedPrecision,112,192.70,0,0.00
AmmoCannonExtraSmallThermicUncommon,152,123.16,0,0.00
AmmoCannonLargeKineticAdvancedAgile,66,1227.25,0,0.00
AmmoCannonLargeKineticUncommon,0,0.00,1341,568.17
AmmoCannonLargeThermicAdvancedAgile,0,0.00,663,905.87
AmmoCannonMediumThermicAdvancedAgile,0,0.00,1006,574.49
AmmoCannonMediumThermicAdvancedHeavy,100,615.55,0,0.00
AmmoCannonMediumThermicAdvancedPrecision,100,684.69,0,0.00
AmmoCannonSmallThermicAdvancedAgile,0,0.00,1080,215.32
AmmoCannonSmallThermicAdvancedHeavy,108,252.26,0,0.00
AmmoLaserExtraSmallElectromagneticAdvancedDefense,112,171.34,0,0.00
AmmoLaserExtraSmallElectromagneticUncommon,0,0.00,1525,95.95
AmmoLaserLargeElectromagneticAdvancedPrecision,66,1324.87,0,0.00
AmmoLaserLargeThermicAdvancedAgile,66,1202.48,0,0.00
AmmoLaserLargeThermicAdvancedHeavy,0,0.00,663,988.36
AmmoLaserLargeThermicAdvancedPrecision,0,0.00,663,1078.28
AmmoLaserMediumElectromagneticAdvancedHeavy,0,0.00,1006,527.09
AmmoLaserMediumElectromagneticUncommon,0,0.00,1440,277.27
AmmoLaserMediumThermicAdvancedPrecision,100,606.73,0,0.00
AmmoLaserSmallElectromagneticAdvancedHeavy,0,0.00,1080,244.62
AmmoLaserSmallElectromagneticUncommon,0,0.00,1496,133.76
AmmoMissileExtraSmallAntimatterAdvancedHeavy,0,0.00,1122,126.26
AmmoMissileExtraSmallAntimatterAdvancedPrecision,0,0.00,1122,175.07
AmmoMissileExtraSmallKineticAdvancedAgile,112,205.42,0,0.00
AmmoMissileExtraSmallKineticAdvancedDefense,112,172.64,0,0.00
AmmoMissileExtraSmallKineticAdvancedHeavy,112,226.04,0,0.00
AmmoMissileLargeKineticAdvancedAgile,0,0.00,663,1140.78
AmmoMissileLargeKineticAdvancedDefense,0,0.00,884,823.11
AmmoMissileLargeKineticAdvancedPrecision,0,0.00,663,1017.54
AmmoMissileSmallKineticAdvancedDefense,108,330.63,0,0.00
AmmoMissileSmallKineticAdvancedHeavy,108,346.28,0,0.00
AmmoMissileSmallKineticUncommon,0,0.00,1496,109.27
AmmoRailgunExtraSmallElectromagneticAdvancedAgile,0,0.00,1122,178.80
AmmoRailgunExtraSmallElectromagneticAdvancedHeavy,0,0.00,1122,187.61
AmmoRailgunLargeElectromagneticAdvancedHeavy,0,0.00,663,974.91
AmmoRailgunLargeElectromagneticUncommon,134,676.13,0,0.00
AmmoStasisExtraSmall,0,0.00,1080,518.18
AmmoStasisMedium,0,0.00,663,1063.29
AmmoStasisSmall,0,0.00,1006,717.78
AndOperator,0,0.00,1160,1265.81
AtmosphericEngineMediumFreight,29,54076.58,0,0.00
AtmosphericEngineMediumManeuver,0,0.00,296,45777.64
AtmosphericEngineMediumManeuver5,0,0.00,100,1489819.33
AtmosphericEngineMediumMilitary,29,47527.20,0,0.00
AtmosphericEngineMediumSafe,0,0.00,296,34602.64
AtmosphericEngineMediumSafe5,0,0.00,100,1848903.61
AtmosphericEngineSmallFreight5,0,0.00,100,223929.53
AtmosphericEngineSmallManeuver3,0,0.00,407,13691.32
AtmosphericEngineSmallManeuver4,20,56691.91,0,0.00
AtmosphericEngineXtraSmallFreight,0,0.00,675,4049.18
AtmosphericEngineXtraSmallManeuver,0,0.00,675,4061.82
AtmosphericEngineXtraSmallManeuver4,35,26435.54,0,0.00
AtmosphericEngineXtraSmallMilitary,67,4129.64,0,0.00
AtmosphericEngineXtraSmallMilitary3,0,0.00,789,8003.66
AtmosphericEngineXtraSmallSafe,0,0.00,675,3862.98
AtmosphericEngineXtraSmallSafe4,0,0.00,352,22731.62
AtmosphericEngineXtraSmallSafe5,0,0.00,118,117571.55
AtmosphericFlap,86,2022.90,0,0.00
AtmosphericVerticalBoosterLarge,0,0.00,489,32834.15
AtmosphericVerticalBoosterLargeManeuver,0,0.00,100,207495.77
AtmosphericVerticalBoosterLargeManeuver3,10,544120.72,0,0.00
AtmosphericVerticalBoosterLargeMilitary4,0,0.00,100,2024326.58
AtmosphericVerticalBoosterLargeMilitary5,10,10588891.51,0,0.00
AtmosphericVerticalBoosterMedium,83,10161.79,0,0.00
AtmosphericVerticalBoosterMediumManeuver,29,43492.25,0,0.00
AtmosphericVerticalBoosterMediumMilitary4,10,402213.20,0,0.00
AtmosphericVerticalBoosterSmall,0,0.00,864,1606.91
AtmosphericVerticalBoosterSmallFreight4,0,0.00,203,58488.92
AtmosphericVerticalBoosterSmallManeuver4,20,65483.17,0,0.00
AtmosphericVerticalBoosterSmallMilitary,0,0.00,612,8203.83
AtmosphericVerticalBoosterSmallMilitary3,0,0.00,407,16147.36
AtmosphericVerticalBoosterXtraSmall,0,0.00,1745,1246.12
AtmosphericVerticalBoosterXtraSmallFreight,67,5350.65,0,0.00
AtmosphericVerticalBoosterXtraSmallFreight3,0,0.00,526,9165.15
AtmosphericVerticalBoosterXtraSmallFreight4,35,28702.85,0,0.00
AtmosphericVerticalBoosterXtraSmallManeuver3,0,0.00,526,9298.32
AtmosphericVerticalBoosterXtraSmallMilitary,67,5226.91,0,0.00
BacDeco01,0,0.00,1133,2687.36
BacDeco02,0,0.00,1133,2088.92
BacDeco03,0,0.00,1133,2422.22
BacDeco04,113,3029.09,0,0.00
BacDeco05,113,3099.39,0,0.00
BacDeco06,0,0.00,1133,2419.45
BacDeco07,113,2309.63,0,0.00
BacDeco08,113,2476.01,0,0.00
BacDeco09,113,2514.37,0,0.00
Barrier1M,154,484.32,0,0.00
Barrier2M,0,0.00,1545,399.61
BarrierCorner,0,0.00,1545,517.27
BasicECU,0,0.00,1704,2107.36
Bed,0,0.00,1133,2955.03
Bench,154,530.36,0,0.00
BigHologramPlanet1,112,8872.60,0,0.00
BiologicMatterProduct,191,90.63,0,0.00
Board,154,491.11,0,0.00
BrickBrightHCBlack,0,0.00,4658,674.76
BrickBrightHCBrick01,0,0.00,3494,904.38
BrickBrightHCBrick01D,465,1062.92,0,0.00
BrickBrightHCBrick01L,0,0.00,4658,657.94
BrickBrightHCBrick02,0,0.00,4658,771.84
BrickBrightHCBrick02D,465,1083.07,0,0.00
BrickBrightHCBrick02L,0,0.00,4658,768.97
BrickBrightHCBrick03,0,0.00,4658,759.59
BrickBrightHCBrick03D,0,0.00,4658,766.98
BrickBrightHCBrick03L,0,0.00,4658,705.20
BrickBrightHCBrick04,0,0.00,4658,693.70
BrickBrightHCBrick04D,0,0.00,4658,693.32
BrickBrightHCBrick04L,465,804.55,0,0.00
BrickBrightHCGray,465,997.30,0,0.00
BrickBrightHCGrayD,465,922.66,0,0.00
BrickBrightHCGrayL,465,823.61,0,0.00
BrickBrightHCWhite,0,0.00,4658,643.77
BrickMattHCBlack,0,0.00,4658,858.11
BrickMattHCBrick01,0,0.00,4658,891.46
