AdjunctTop_01,0,0.00,2257,537.17
AdjunctTop_02,225,471.66,0,0.00
AdjunctTop_03,225,583.92,0,0.00
Adjunct_05,0,0.00,2257,544.38
AgLiReinforcedGlassProduct,74,1146.48,0,0.00
AileronShortMedium2,0,0.00,813,10140.12
AileronShortSmall2,0,0.00,1263,1916.18
AirbrakeMedium,81,11485.09,0,0.00
AlFeProduct,0,0.00,3359,122.16
AlLiProduct,124,1212.84,0,0.00
AlarmLight,0,0.00,2549,1265.12
AlarmSound,0,0.00,2552,1113.71
AluminiumBrightHCBlack,680,226.74,0,0.00
AluminiumBrightHCGray,680,227.14,0,0.00
AluminiumBrightHCGrayD,0,0.00,6806,192.44
AluminiumBrightHCGrayL,0,0.00,6806,163.78
AluminiumBrightHCWhite,680,206.86,0,0.00
AluminiumMattHCBlack,0,0.00,6806,224.44
AluminiumMattHCGray,680,256.96,0,0.00
AluminiumMattHCGrayD,680,208.11,0,0.00
AluminiumMattHCGrayL,680,209.13,0,0.00
AluminiumMattHCWhite,0,0.00,6806,194.29
AluminiumOre,0,0.00,5328,25.30
AluminiumPure,649,37.99,6497,37.99
AluminiumScrap,850,47.96,0,0.00
AluminiumTileHCBlack,0,0.00,6806,188.40
AluminiumTileHCGray,680,264.13,0,0.00
AluminiumTileHCGrayD,0,0.00,6806,209.58
AluminiumTileHCGrayL,0,0.00,6806,217.30
AluminiumTileHCWhite,0,0.00,6806,174.74
AmmoCannonLargeKineticAdvancedDefense,96,1288.23,0,0.00
AmmoCannonLargeKineticAdvancedPrecision,0,0.00,968,1106.62
AmmoCannonLargeKineticUncommon,0,0.00,1959,538.18
AmmoCannonLargeThermicAdvancedAgile,96,1244.44,0,0.00
AmmoCannonLargeThermicAdvancedDefense,129,991.62,0,0.00
AmmoCannonLargeThermicAdvancedPrecision,0,0.00,968,991.14
AmmoCannonMediumKineticAdvancedHeavy,0,0.00,1469,543.91
AmmoCannonMediumKineticUncommon,210,335.20,0,0.00
