AdjunctTop_01,138,664.98,0,0.00
AdjunctTop_02,0,0.00,1384,497.90
AdjunctTop_03,0,0.00,1384,452.27
Adjunct_05,138,518.41,0,0.00
AdjusterLarge,0,0.00,438,34180.05
AgLiReinforcedGlassProduct,60,1043.06,0,0.00
AileronMedium2,47,26366.58,0,0.00
AileronShortLarge2,0,0.00,438,30947.91
AileronShortSmall2,77,2095.57,0,0.00
AirbrakeMedium,49,11524.09,0,0.00
AlFeProduct,206,130.79,0,0.00
AlLiProduct,0,0.00,760,972.55
AlarmLight,0,0.00,1563,1094.26
AlarmSound,156,1680.99,0,0.00
AluminiumBrightHCBlack,417,272.40,0,0.00
AluminiumBrightHCGray,0,0.00,4173,197.29
AluminiumBrightHCGrayD,0,0.00,4173,187.63
AluminiumBrightHCGrayL,417,271.21,0,0.00
AluminiumBrightHCWhite,417,269.10,0,0.00
AluminiumMattHCBlack,0,0.00,4173,171.44
AluminiumMattHCGray,417,255.88,0,0.00
AluminiumMattHCGrayD,417,213.20,0,0.00
AluminiumMattHCGrayL,0,0.00,4173,171.76
AluminiumMattHCWhite,417,253.23,0,0.00
AluminiumOre,0,0.00,3267,23.44
AluminiumPure,398,40.99,3984,40.99
AluminiumScrap,521,51.51,0,0.00
AluminiumTileHCBlack,417,210.13,0,0.00
AluminiumTileHCGray,417,243.24,0,0.00
AluminiumTileHCGrayD,417,279.88,0,0.00
AluminiumTileHCGrayL,0,0.00,4173,211.47
AluminiumTileHCWhite,0,0.00,4173,198.31
AmmoCannonExtraSmallKineticAdvancedPrecision,0,0.00,1005,144.43
AmmoCannonExtraSmallThermicAdvancedHeavy,0,0.00,1005,190.07
AmmoCannonExtraSmallThermicUncommon,136,125.54,0,0.00
AmmoCannonLargeKineticUncommon,0,0.00,1201,522.50
AmmoCannonLargeThermicAdvancedAgile,0,0.00,792,795.35
AmmoCannonLargeThermicAdvancedPrecision,79,1041.27,0,0.00
AmmoCannonLargeThermicUncommon,120,545.87,0,0.00
AmmoCannonMediumKineticAdvancedAgile,90,650.92,0,0.00
AmmoCannonMediumKineticAdvancedPrecision,90,671.32,0,0.00
AmmoCannonMediumThermicAdvancedHeavy,90,519.09,0,0.00
AmmoCannonSmallKineticAdvancedAgile,0,0.00,968,199.70
AmmoCannonSmallKineticAdvancedDefense,0,0.00,968,250.15
AmmoCannonSmallKineticAdvancedPrecision,0,0.00,968,267.97
AmmoCannonSmallThermicAdvancedAgile,96,330.82,0,0.00
AmmoCannonSmallThermicAdvancedPrecision,96,286.52,0,0.00
AmmoCannonSmallThermicUncommon,134,132.99,0,0.00
AmmoContainerSmall,0,0.00,1009,8815.68
AmmoLaserExtraSmallElectromagneticAdvancedAgile,100,213.22,0,0.00
AmmoLaserExtraSmallElectromagneticAdvancedDefense,100,237.12,0,0.00
AmmoLaserExtraSmallElectromagneticAdvancedPrecision,0,0.00,1005,183.87
AmmoLaserExtraSmallThermicAdvancedDefense,0,0.00,1005,145.75
AmmoLaserExtraSmallThermicAdvancedPrecision,0,0.00,1005,166.58
AmmoLaserExtraSmallThermicUncommon,0,0.00,1708,79.74
AmmoLaserLargeElectromagneticAdvancedAgile,0,0.00,792,863.26
AmmoLaserLargeThermicAdvancedAgile,0,0.00,792,805.76
AmmoLaserMediumElectromagneticAdvancedPrecision,0,0.00,901,545.98
AmmoLaserMediumElectromagneticUncommon,129,278.29,0,0.00
AmmoLaserMediumThermicAdvancedAgile,90,489.07,0,0.00
AmmoLaserSmallElectromagneticAdvancedAgile,96,241.09,0,0.00
AmmoLaserSmallElectromagneticAdvancedPrecision,0,0.00,968,240.38
AmmoLaserSmallElectromagneticUncommon,0,0.00,1340,119.08
AmmoLaserSmallThermicUncommon,0,0.00,1340,132.54
