AdjunctTipSmall,0,0.00,3004,393.34
AdjunctTop_01,300,598.62,0,0.00
AdjunctTop_02,0,0.00,3004,520.37
AdjunctTop_03,300,513.84,0,0.00
Adjunct_05,300,483.93,0,0.00
AdjusterXtraSmall,339,1493.79,0,0.00
AgLiReinforcedGlassProduct,99,1198.70,0,0.00
AileronMedium2,0,0.00,1035,18142.46
AileronShortSmall2,0,0.00,1681,1478.65
AirbrakeLarge,0,0.00,951,30067.92
AlFeProduct,447,127.91,0,0.00
AlLiProduct,220,871.98,0,0.00
AlarmLight,339,1782.78,0,0.00
AlarmSound,339,1496.29,0,0.00
AluminiumBrightHCBlack,0,0.00,9058,219.44
AluminiumBrightHCGray,905,213.69,0,0.00
AluminiumBrightHCGrayD,905,275.87,0,0.00
AluminiumBrightHCGrayL,0,0.00,9058,177.32
AluminiumBrightHCWhite,905,243.29,0,0.00
AluminiumMattHCBlack,0,0.00,9058,222.73
AluminiumMattHCGray,905,195.50,0,0.00
AluminiumMattHCGrayD,0,0.00,9058,158.67
AluminiumMattHCGrayL,905,223.23,0,0.00
AluminiumMattHCWhite,905,212.76,0,0.00
AluminiumOre,0,0.00,7091,21.13
AluminiumPure,864,37.47,8647,37.47
AluminiumScrap,1132,42.28,0,0.00
AluminiumTileHCBlack,0,0.00,9058,178.79
AluminiumTileHCGray,905,250.52,0,0.00
AluminiumTileHCGrayD,905,260.95,0,0.00
AluminiumTileHCGrayL,905,231.50,0,0.00
AluminiumTileHCWhite,905,211.23,0,0.00
AmmoCannonExtraSmallKineticAdvancedDefense,218,218.70,0,0.00
AmmoCannonExtraSmallKineticUncommon,370,92.73,0,0.00
AmmoCannonExtraSmallThermicAdvancedPrecision,0,0.00,2181,140.91
AmmoCannonExtraSmallThermicUncommon,0,0.00,2966,101.56
AmmoCannonLargeKineticAdvancedDefense,0,0.00,1289,983.99
AmmoCannonLargeKineticAdvancedHeavy,0,0.00,1719,789.29
AmmoCannonLargeThermicAdvancedPrecision,171,1059.64,0,0.00
AmmoCannonMediumKineticAdvancedAgile,0,0.00,1956,585.47
AmmoCannonMediumThermicAdvancedAgile,195,525.79,0,0.00
AmmoCannonMediumThermicAdvancedHeavy,0,0.00,1956,524.79
AmmoCannonSmallKineticAdvancedPrecision,0,0.00,2101,259.23
AmmoCannonSmallKineticUncommon,0,0.00,2909,146.27
AmmoCannonSmallThermicAdvancedAgile,210,241.31,0,0.00
AmmoCannonSmallThermicUncommon,290,174.27,0,0.00
AmmoLaserExtraSmallElectromagneticAdvancedAgile,218,173.44,0,0.00
AmmoLaserExtraSmallElectromagneticAdvancedDefense,218,234.99,0,0.00
AmmoLaserExtraSmallThermicAdvancedDefense,0,0.00,2181,191.72
AmmoLaserExtraSmallThermicAdvancedPrecision,218,188.29,0,0.00
AmmoLaserExtraSmallThermicUncommon,296,116.41,0,0.00
AmmoLaserLargeElectromagneticUncommon,260,652.10,0,0.00
AmmoLaserLargeThermicAdvancedAgile,128,1244.42,0,0.00
AmmoLaserMediumElectromagneticUncommon,0,0.00,2801,238.96
AmmoLaserMediumThermicAdvancedPrecision,195,608.61,0,0.00
AmmoLaserSmallElectromagneticAdvancedDefense,0,0.00,2101,266.53
AmmoLaserSmallElectromagneticAdvancedPrecision,210,339.91,0,0.00
AmmoLaserSmallElectromagneticUncommon,0,0.00,2909,113.48
AmmoLaserSmallThermicAdvancedHeavy,0,0.00,2101,259.48
AmmoMissileExtraSmallAntimatterAdvancedAgile,0,0.00,2181,202.64
AmmoMissileExtraSmallKineticAdvancedAgile,0,0.00,2181,178.37
AmmoMissileExtraSmallKineticAdvancedDefense,0,0.00,2181,172.75
AmmoMissileLargeAntimatterAdvancedDefense,0,0.00,1719,855.36
AmmoMissileMediumKineticAdvancedAgile,195,701.92,0,0.00
AmmoMissileMediumKineticAdvancedHeavy,0,0.00,1956,545.21
AmmoMissileMediumKineticUncommon,280,382.29,0,0.00
AmmoMissileSmallKineticAdvancedAgile,0,0.00,2101,262.85
AmmoMissileSmallKineticAdvancedPrecision,0,0.00,2101,279.61
AmmoMissileSmallKineticUncommon,0,0.00,2909,134.44
AmmoRailgunLargeElectromagneticAdvancedAgile,128,1298.53,0,0.00
AmmoRailgunLargeElectromagneticAdvancedPrecision,128,1288.27,0,0.00
AmmoRailgunSmallAntimatterAdvancedHeavy,0,0.00,2101,284.47
AmmoRailgunSmallElectromagneticAdvancedHeavy,0,0.00,2101,203.19
AmmoRailgunSmallElectromagneticAdvancedPrecision,0,0.00,2101,274.00
AmmoStasisLarge,103,2904.31,0,0.00
AmmoStasisSmall,0,0.00,1956,716.21
AndOperator,0,0.00,2255,925.92
AntiGravityGeneratorLarge,10,47273424.85,0,0.00
AtmosphericEngineMediumFreight3,0,0.00,415,76449.71
AtmosphericEngineMediumMilitary4,0,0.00,100,411777.60
