carbonore,1013,27.51,10131,27.51
siliconore,1013,26.83,10131,26.83
aluminiumore,1013,25.99,10131,25.99
ironore,1013,24.77,10131,24.77
sodiumore,1013,75.82,10131,75.82
calciumore,1013,83.56,10131,83.56
chromiumore,1013,74.69,10131,74.69
copperore,1013,81.17,10131,81.17
AdjusterSmall,0,0.00,1501,1423.69
AdjusterXtraSmall,303,1195.27,0,0.00
AileronMedium2,0,0.00,924,15502.75
AileronShortLarge2,0,0.00,849,34698.19
AileronShortMedium2,96,12510.04,0,0.00
AileronShortSmall2,0,0.00,1501,1530.07
AileronSmall2,0,0.00,1484,3910.16
AirbrakeMedium,96,11138.71,0,0.00
AtmosphericEngineMedium,84,38293.30,0,0.00
AtmosphericEngineSmall,0,0.00,966,9796.05
AtmosphericEngineXtraSmall,0,0.00,1501,1697.36
AtmosphericFlap,0,0.00,1501,1642.20
CockpitHovercraft,145,9857.55,0,0.00
ContainerMedium,0,0.00,1180,20697.34
ContainerSmall,195,10842.15,0,0.00
CoreUnitDynamic32,60,1758.26,3039,1758.26
CoreUnitStatic32,60,1785.67,3039,1785.67
HoverEngineMedium,145,8887.37,0,0.00
HoverEngineSmall,0,0.00,1501,1706.17
IndustryAssemblyXS,150,1771.41,0,0.00
IndustryAssemblyS,0,0.00,966,9016.66
IndustryAssemblyM,84,43747.35,0,0.00
LandingGearXSmall,0,0.00,2008,1667.16
RadialAtmoFuelTankXSmall,0,0.00,1501,1818.75
RadialSpaceFuelTankXSmall,0,0.00,1501,1513.38
RetroEngine,0,0.00,1501,1696.15
RetroEngineMedium,96,12205.52,0,0.00
SpaceEngineMedium,0,0.00,849,26527.77
SpaceEngineSmall,96,13074.34,0,0.00
SpaceEngineXtraSmall,150,2474.75,0,0.00
StabilizerMedium,84,41320.93,0,0.00
StabilizerSmall,0,0.00,1450,8866.28
StabilizerXtraSmall,150,2062.00,0,0.00
WingMedium2,0,0.00,849,26664.00
WingMedium2Bis,0,0.00,849,33366.82
WingSmall2,0,0.00,1450,7493.01
WingXtraSmall2,0,0.00,1501,1508.35
SlidingDoor,96,13112.25,0,0.00
WindowSmall,191,5891.76,0,0.00
SurrogateVRStation,0,0.00,1450,8907.30
kergon4,200000000,216.67,0,36.11
kergon3,200000000,216.67,0,36.11
kergon2,200000000,216.67,0,36.11
kergon1,200000000,216.67,0,36.11
xeron,200000000,108.33,0,18.06
nitron,200000000,43.33,0,7.22
MissionPackageContentApheliaSmall1,0,2900.00,200000000,2900.00
