carbonore,753,24.39,7532,24.39
siliconore,753,26.61,7532,26.61
aluminiumore,753,27.72,7532,27.72
ironore,753,26.04,7532,26.04
sodiumore,753,82.13,7532,82.13
calciumore,753,76.49,7532,76.49
chromiumore,753,70.22,7532,70.22
copperore,753,84.08,7532,84.08
AdjusterSmall,111,1617.18,0,0.00
AdjusterXtraSmall,0,0.00,2252,1302.36
AileronMedium2,68,22462.78,0,0.00
AileronShortLarge2,63,32548.85,0,0.00
AileronShortMedium2,0,0.00,1078,8939.72
AileronShortSmall2,0,0.00,1116,1884.09
AileronSmall2,0,0.00,1103,4118.37
AirbrakeMedium,0,0.00,718,9077.06
AtmosphericEngineMedium,63,39721.17,0,0.00
AtmosphericEngineSmall,107,8808.71,0,0.00
AtmosphericEngineXtraSmall,111,2314.76,0,0.00
AtmosphericFlap,111,2222.37,0,0.00
CockpitHovercraft,107,8593.17,0,0.00
ContainerMedium,0,0.00,877,27617.71
ContainerSmall,96,11008.02,0,0.00
CoreUnitDynamic32,45,1695.14,2259,1695.14
CoreUnitStatic32,45,1945.16,2259,1945.16
HoverEngineMedium,107,10571.33,0,0.00
HoverEngineSmall,0,0.00,1116,1311.14
IndustryAssemblyXS,0,0.00,1116,1865.28
IndustryAssemblyS,71,13138.62,0,0.00
IndustryAssemblyM,0,0.00,631,29001.85
LandingGearXSmall,149,1589.93,0,0.00
RadialAtmoFuelTankXSmall,0,0.00,1116,1820.19
RadialSpaceFuelTankXSmall,0,0.00,1116,1442.41
RetroEngine,111,2446.93,0,0.00
RetroEngineMedium,0,0.00,1078,7703.28
SpaceEngineMedium,0,0.00,631,31760.76
SpaceEngineSmall,71,13039.74,0,0.00
SpaceEngineXtraSmall,0,0.00,1116,1569.40
StabilizerMedium,0,0.00,631,38505.81
StabilizerSmall,0,0.00,718,10019.58
StabilizerXtraSmall,0,0.00,1116,1727.01
WingMedium2,0,0.00,631,33126.01
WingMedium2Bis,0,0.00,631,34330.48
WingSmall2,0,0.00,718,10386.17
WingXtraSmall2,0,0.00,1116,1655.49
SlidingDoor,71,11912.14,0,0.00
WindowSmall,0,0.00,1421,4172.08
SurrogateVRStation,107,8777.70,0,0.00
kergon4,200000000,216.67,0,36.11
kergon3,200000000,216.67,0,36.11
kergon2,200000000,216.67,0,36.11
kergon1,200000000,216.67,0,36.11
xeron,200000000,108.33,0,18.06
nitron,200000000,43.33,0,7.22
MissionPackageContentApheliaSmall1,0,2900.00,200000000,2900.00
MissionPackageContentApheliaLarge1,0,120000.00,200000000,120000.00
