carbonore,907,27.66,9077,27.66
siliconore,907,25.64,9077,25.64
aluminiumore,907,25.65,9077,25.65
ironore,907,24.18,9077,24.18
sodiumore,907,79.59,9077,79.59
calciumore,907,80.71,9077,80.71
chromiumore,907,82.93,9077,82.93
copperore,907,74.28,9077,74.28
AdjusterSmall,0,0.00,1345,1515.96
AdjusterXtraSmall,0,0.00,2715,1171.30
AileronMedium2,82,25447.00,0,0.00
AileronShortLarge2,0,0.00,761,33825.28
AileronShortMedium2,0,0.00,866,9844.15
AileronShortSmall2,134,2271.07,0,0.00
AileronSmall2,132,4702.33,0,0.00
AirbrakeMedium,0,0.00,866,10858.48
AtmosphericEngineMedium,76,41349.93,0,0.00
AtmosphericEngineSmall,129,9710.58,0,0.00
AtmosphericEngineXtraSmall,134,2302.01,0,0.00
AtmosphericFlap,0,0.00,1345,1814.02
CockpitHovercraft,0,0.00,866,9144.36
ContainerMedium,105,28214.48,0,0.00
ContainerSmall,0,0.00,1752,8692.40
CoreUnitDynamic32,54,1999.70,2723,1999.70
CoreUnitStatic32,54,2024.64,2723,2024.64
HoverEngineMedium,86,11042.66,0,0.00
HoverEngineSmall,0,0.00,1345,1722.93
IndustryAssemblyXS,134,1935.92,0,0.00
IndustryAssemblyS,86,11625.73,0,0.00
IndustryAssemblyM,0,0.00,761,32905.30
LandingGearXSmall,179,1915.12,0,0.00
RadialAtmoFuelTankXSmall,0,0.00,1345,1847.58
RadialSpaceFuelTankXSmall,134,1603.45,0,0.00
RetroEngine,134,1932.86,0,0.00
RetroEngineMedium,129,9226.43,0,0.00
SpaceEngineMedium,76,39358.75,0,0.00
SpaceEngineSmall,86,11335.64,0,0.00
SpaceEngineXtraSmall,0,0.00,1345,2029.01
StabilizerMedium,76,35138.33,0,0.00
StabilizerSmall,0,0.00,866,9762.42
StabilizerXtraSmall,0,0.00,1345,1969.06
WingMedium2,76,45818.60,0,0.00
WingMedium2Bis,0,0.00,761,28055.62
WingSmall2,0,0.00,866,9739.31
WingXtraSmall2,134,1889.72,0,0.00
SlidingDoor,129,9367.49,0,0.00
WindowSmall,171,4900.57,0,0.00
SurrogateVRStation,129,8841.63,0,0.00
kergon4,200000000,216.67,0,36.11
kergon3,200000000,216.67,0,36.11
kergon2,200000000,216.67,0,36.11
kergon1,200000000,216.67,0,36.11
xeron,200000000,108.33,0,18.06
nitron,200000000,43.33,0,7.22
MissionPackageContentApheliaSmall1,0,2900.00,200000000,2900.00
MissionPackageContentApheliaMedium1,0,14000.00,200000000,14000.00
