carbonore,1392,23.77,13921,23.77
siliconore,1392,27.80,13921,27.80
aluminiumore,1392,25.69,13921,25.69
ironore,1392,23.87,13921,23.87
sodiumore,1392,80.44,13921,80.44
calciumore,1392,70.04,13921,70.04
chromiumore,1392,82.36,13921,82.36
copperore,1392,78.70,13921,78.70
AdjusterSmall,0,0.00,2063,1514.87
AdjusterXtraSmall,416,1506.59,0,0.00
AileronMedium2,127,22884.52,0,0.00
AileronShortLarge2,0,0.00,1167,31674.88
AileronShortMedium2,0,0.00,1328,9337.97
AileronShortSmall2,0,0.00,2063,1705.74
AileronSmall2,203,4286.78,0,0.00
AirbrakeMedium,0,0.00,1328,10366.73
AtmosphericEngineMedium,0,0.00,1167,28405.49
AtmosphericEngineSmall,132,11120.56,0,0.00
AtmosphericEngineXtraSmall,206,2212.16,0,0.00
AtmosphericFlap,0,0.00,2063,1638.06
CockpitHovercraft,199,9505.10,0,0.00
ContainerMedium,162,31160.18,0,0.00
ContainerSmall,0,0.00,2687,7064.69
CoreUnitDynamic32,83,2053.06,4176,2053.06
CoreUnitStatic32,83,1858.60,4176,1858.60
HoverEngineMedium,199,10306.17,0,0.00
HoverEngineSmall,206,2011.16,0,0.00
IndustryAssemblyXS,0,0.00,2063,1609.56
IndustryAssemblyS,132,12893.43,0,0.00
IndustryAssemblyM,116,46965.48,0,0.00
LandingGearXSmall,275,1826.31,0,0.00
RadialAtmoFuelTankXSmall,206,1657.10,0,0.00
RadialSpaceFuelTankXSmall,0,0.00,2063,1838.15
RetroEngine,0,0.00,2063,1947.63
RetroEngineMedium,0,0.00,1992,8948.79
SpaceEngineMedium,116,37313.90,0,0.00
SpaceEngineSmall,132,11325.96,0,0.00
SpaceEngineXtraSmall,0,0.00,2063,1472.71
StabilizerMedium,0,0.00,1167,37368.56
StabilizerSmall,0,0.00,1992,8260.22
StabilizerXtraSmall,0,0.00,2063,1569.35
WingMedium2,116,36334.57,0,0.00
WingMedium2Bis,0,0.00,1167,33955.50
WingSmall2,0,0.00,1328,9919.19
WingXtraSmall2,0,0.00,2063,1999.34
SlidingDoor,0,0.00,1992,8949.77
WindowSmall,0,0.00,2626,5098.06
SurrogateVRStation,0,0.00,1992,6930.49
kergon4,200000000,216.67,0,36.11
kergon3,200000000,216.67,0,36.11
kergon2,200000000,216.67,0,36.11
kergon1,200000000,216.67,0,36.11
xeron,200000000,108.33,0,18.06
nitron,200000000,43.33,0,7.22
MissionPackageContentApheliaSmall1,0,2900.00,200000000,2900.00
