carbonore,1207,27.54,12079,27.54
siliconore,1207,26.01,12079,26.01
aluminiumore,1207,23.34,12079,23.34
ironore,1207,26.42,12079,26.42
sodiumore,1207,71.92,12079,71.92
calciumore,1207,78.50,12079,78.50
chromiumore,1207,70.23,12079,70.23
copperore,1207,75.01,12079,75.01
AdjusterSmall,179,2149.27,0,0.00
AdjusterXtraSmall,361,1228.15,0,0.00
AileronMedium2,110,24536.97,0,0.00
AileronShortLarge2,101,32904.81,0,0.00
AileronShortMedium2,0,0.00,1152,9192.34
AileronShortSmall2,0,0.00,1790,1498.85
AileronSmall2,176,4317.07,0,0.00
AirbrakeMedium,0,0.00,1728,8027.58
AtmosphericEngineMedium,0,0.00,1013,25736.97
AtmosphericEngineSmall,0,0.00,1728,7946.99
AtmosphericEngineXtraSmall,0,0.00,1790,1868.23
AtmosphericFlap,0,0.00,1790,1556.15
CockpitHovercraft,172,10671.34,0,0.00
ContainerMedium,140,33583.05,0,0.00
ContainerSmall,0,0.00,2331,6890.85
CoreUnitDynamic32,72,1871.40,3623,1871.40
CoreUnitStatic32,72,1859.29,3623,1859.29
HoverEngineMedium,172,9253.25,0,0.00
HoverEngineSmall,0,0.00,1790,1567.61
IndustryAssemblyXS,0,0.00,1790,1998.20
IndustryAssemblyS,0,0.00,1728,8246.44
IndustryAssemblyM,0,0.00,1013,26878.82
LandingGearXSmall,0,0.00,2394,1530.31
RadialAtmoFuelTankXSmall,0,0.00,1790,1808.19
RadialSpaceFuelTankXSmall,0,0.00,1790,1307.30
RetroEngine,0,0.00,1790,1479.11
RetroEngineMedium,0,0.00,1728,8749.74
SpaceEngineMedium,101,36457.62,0,0.00
SpaceEngineSmall,0,0.00,1728,8752.06
SpaceEngineXtraSmall,179,2209.22,0,0.00
StabilizerMedium,101,35459.90,0,0.00
StabilizerSmall,0,0.00,1152,9269.64
StabilizerXtraSmall,179,2283.63,0,0.00
WingMedium2,101,39840.47,0,0.00
WingMedium2Bis,0,0.00,1013,35308.87
WingSmall2,115,12478.67,0,0.00
WingXtraSmall2,179,2030.27,0,0.00
SlidingDoor,115,12862.06,0,0.00
WindowSmall,227,6919.94,0,0.00
SurrogateVRStation,115,12113.31,0,0.00
kergon4,200000000,216.67,0,36.11
kergon3,200000000,216.67,0,36.11
kergon2,200000000,216.67,0,36.11
kergon1,200000000,216.67,0,36.11
xeron,200000000,108.33,0,18.06
nitron,200000000,43.33,0,7.22
MissionPackageContentApheliaSmall1,0,2900.00,200000000,2900.00
